,sub_id,site_id,site_name,sub_name,cover,name,year,trtmt,plot,gfnarrowwalker,gfnarrowarft,sub_lat,sub_long,sub_ele
641,i36.01,i36,QHI,QHI:KO,1,Salix reticulata,2009,CTL,6,SHRUBU,SHRUBU,"69,58","138,87",73
642,i36.01,i36,QHI,QHI:KO,7,XXXbareground ,2009,CTL,5,SOIL,SOIL,"69,58","138,87",73
643,i36.01,i36,QHI,QHI:KO,73,Dryas integrifolia,2009,CTL,5,SEVER,ESHRUB,"69,58","138,87",73
644,i36.01,i36,QHI,QHI:KO,88,XXXlitter ,2009,CTL,5,LITTER,LITTER,"69,58","138,87",73
645,i36.01,i36,QHI,QHI:KO,1,Oxytropis ,2009,CTL,5,FORB,FORBSV,"69,58","138,87",73
646,i36.01,i36,QHI,QHI:KO,19,Salix arctica,2009,CTL,5,SDECI,DSHRUB,"69,58","138,87",73
647,i36.01,i36,QHI,QHI:KO,7,XXXotherherb:QHI ,2009,CTL,5,FORB,FORBSV,"69,58","138,87",73
648,i36.01,i36,QHI,QHI:KO,9,Senecio atropurpureus,2009,CTL,5,FORB,FORBSV,"69,58","138,87",73
649,i36.01,i36,QHI,QHI:KO,5,XXXcarex:QHI ,2009,CTL,5,SEDGE,GRAMINOID,"69,58","138,87",73
650,i36.01,i36,QHI,QHI:KO,1,Polygonum viviparum,2009,CTL,5,FORB,FORBSV,"69,58","138,87",73
651,i36.01,i36,QHI,QHI:KO,12,XXXothermoss ,2009,CTL,5,MOSSU,MOSS,"69,58","138,87",73
652,i36.01,i36,QHI,QHI:KO,3,XXXcetraria:QHI ,2009,CTL,5,LFOLI,LICHEN,"69,58","138,87",73
653,i36.01,i36,QHI,QHI:KO,1,Cetraria cucculata,2009,CTL,5,LFOLI,LICHEN,"69,58","138,87",73
654,i36.01,i36,QHI,QHI:KO,4,Thamnolia subuliformis,2009,CTL,5,LFOLI,LICHEN,"69,58","138,87",73
655,i36.01,i36,QHI,QHI:KO,1,Astragalus umbellatus,2009,CTL,5,FORB,FORBSV,"69,58","138,87",73
656,i36.01,i36,QHI,QHI:KO,1,XXXcladonia:QHI ,2009,CTL,5,LFOLI,LICHEN,"69,58","138,87",73
657,i36.01,i36,QHI,QHI:KO,1,XXXcrustous:QHI ,2009,CTL,5,LCRUS,LICHEN,"69,58","138,87",73
658,i36.01,i36,QHI,QHI:KO,1,XXXpeltigera:QHI ,2009,CTL,5,LFOLI,LICHEN,"69,58","138,87",73
659,i36.01,i36,QHI,QHI:KO,1,Cetraria islandica,2009,CTL,5,LFOLI,LICHEN,"69,58","138,87",73
660,i36.01,i36,QHI,QHI:KO,1,Parrya nudicaulis,2009,CTL,5,FORB,FORBSV,"69,58","138,87",73
661,i36.01,i36,QHI,QHI:KO,62,Dryas integrifolia,2009,CTL,4,SEVER,ESHRUB,"69,58","138,87",73
662,i36.01,i36,QHI,QHI:KO,80,XXXlitter ,2009,CTL,4,LITTER,LITTER,"69,58","138,87",73
663,i36.01,i36,QHI,QHI:KO,2,Cetraria cucculata,2009,CTL,4,LFOLI,LICHEN,"69,58","138,87",73
664,i36.01,i36,QHI,QHI:KO,6,Poa arctica,2009,CTL,4,GRASS,GRAMINOID,"69,58","138,87",73
665,i36.01,i36,QHI,QHI:KO,18,Salix arctica,2009,CTL,4,SDECI,DSHRUB,"69,58","138,87",73
666,i36.01,i36,QHI,QHI:KO,10,XXXothermoss ,2009,CTL,4,MOSSU,MOSS,"69,58","138,87",73
667,i36.01,i36,QHI,QHI:KO,33,Arctagrostis latifolia,2009,CTL,4,GRASS,GRAMINOID,"69,58","138,87",73
668,i36.01,i36,QHI,QHI:KO,1,Senecio atropurpureus,2009,CTL,4,FORB,FORBSV,"69,58","138,87",73
669,i36.01,i36,QHI,QHI:KO,7,XXXcarex:QHI ,2009,CTL,4,SEDGE,GRAMINOID,"69,58","138,87",73
670,i36.01,i36,QHI,QHI:KO,2,XXXotheraster:QHI ,2009,CTL,4,FORB,FORBSV,"69,58","138,87",73
671,i36.01,i36,QHI,QHI:KO,18,XXXbareground ,2009,CTL,4,SOIL,SOIL,"69,58","138,87",73
672,i36.01,i36,QHI,QHI:KO,4,Astragalus umbellatus,2009,CTL,4,FORB,FORBSV,"69,58","138,87",73
673,i36.01,i36,QHI,QHI:KO,1,XXXothergram ,2009,CTL,4,GRAMU,GRAMINOID,"69,58","138,87",73
674,i36.01,i36,QHI,QHI:KO,1,Thamnolia subuliformis,2009,CTL,4,LFOLI,LICHEN,"69,58","138,87",73
675,i36.01,i36,QHI,QHI:KO,5,XXXotherherb:QHI ,2009,CTL,4,FORB,FORBSV,"69,58","138,87",73
676,i36.01,i36,QHI,QHI:KO,1,Pedicularis sudetica,2009,CTL,4,FORB,FORBSV,"69,58","138,87",73
677,i36.01,i36,QHI,QHI:KO,14,XXXcarex:QHI ,2009,CTL,3,SEDGE,GRAMINOID,"69,58","138,87",73
678,i36.01,i36,QHI,QHI:KO,83,Dryas integrifolia,2009,CTL,3,SEVER,ESHRUB,"69,58","138,87",73
679,i36.01,i36,QHI,QHI:KO,82,XXXlitter ,2009,CTL,3,LITTER,LITTER,"69,58","138,87",73
680,i36.01,i36,QHI,QHI:KO,11,XXXotherherb:QHI ,2009,CTL,3,FORB,FORBSV,"69,58","138,87",73
681,i36.01,i36,QHI,QHI:KO,24,XXXothermoss ,2009,CTL,3,MOSSU,MOSS,"69,58","138,87",73
682,i36.01,i36,QHI,QHI:KO,7,Cetraria cucculata,2009,CTL,3,LFOLI,LICHEN,"69,58","138,87",73
683,i36.01,i36,QHI,QHI:KO,7,Senecio atropurpureus,2009,CTL,3,FORB,FORBSV,"69,58","138,87",73
684,i36.01,i36,QHI,QHI:KO,2,Thamnolia subuliformis,2009,CTL,3,LFOLI,LICHEN,"69,58","138,87",73
685,i36.01,i36,QHI,QHI:KO,9,XXXbareground ,2009,CTL,3,SOIL,SOIL,"69,58","138,87",73
686,i36.01,i36,QHI,QHI:KO,1,Pedicularis sudetica,2009,CTL,3,FORB,FORBSV,"69,58","138,87",73
687,i36.01,i36,QHI,QHI:KO,14,Arctagrostis latifolia,2009,CTL,3,GRASS,GRAMINOID,"69,58","138,87",73
688,i36.01,i36,QHI,QHI:KO,4,Salix arctica,2009,CTL,3,SDECI,DSHRUB,"69,58","138,87",73
689,i36.01,i36,QHI,QHI:KO,2,Astragalus umbellatus,2009,CTL,3,FORB,FORBSV,"69,58","138,87",73
690,i36.01,i36,QHI,QHI:KO,1,Pedicularis capitata,2009,CTL,3,FORB,FORBSV,"69,58","138,87",73
691,i36.01,i36,QHI,QHI:KO,1,XXXcrustous:QHI ,2009,CTL,3,LCRUS,LICHEN,"69,58","138,87",73
692,i36.01,i36,QHI,QHI:KO,28,Poa arctica,2009,CTL,2,GRASS,GRAMINOID,"69,58","138,87",73
693,i36.01,i36,QHI,QHI:KO,65,Dryas integrifolia,2009,CTL,2,SEVER,ESHRUB,"69,58","138,87",73
694,i36.01,i36,QHI,QHI:KO,69,XXXlitter ,2009,CTL,2,LITTER,LITTER,"69,58","138,87",73
695,i36.01,i36,QHI,QHI:KO,26,Salix arctica,2009,CTL,2,SDECI,DSHRUB,"69,58","138,87",73
696,i36.01,i36,QHI,QHI:KO,17,XXXothermoss ,2009,CTL,2,MOSSU,MOSS,"69,58","138,87",73
697,i36.01,i36,QHI,QHI:KO,16,XXXcarex:QHI ,2009,CTL,2,SEDGE,GRAMINOID,"69,58","138,87",73
698,i36.01,i36,QHI,QHI:KO,2,Cetraria cucculata,2009,CTL,2,LFOLI,LICHEN,"69,58","138,87",73
699,i36.01,i36,QHI,QHI:KO,2,XXXotherlichen:QHI ,2009,CTL,2,LICHENU,LICHEN,"69,58","138,87",73
700,i36.01,i36,QHI,QHI:KO,1,XXXcrustous:QHI ,2009,CTL,2,LCRUS,LICHEN,"69,58","138,87",73
701,i36.01,i36,QHI,QHI:KO,19,XXXbareground ,2009,CTL,2,SOIL,SOIL,"69,58","138,87",73
702,i36.01,i36,QHI,QHI:KO,2,Senecio atropurpureus,2009,CTL,2,FORB,FORBSV,"69,58","138,87",73
703,i36.01,i36,QHI,QHI:KO,1,XXXcetraria:QHI ,2009,CTL,2,LFOLI,LICHEN,"69,58","138,87",73
704,i36.01,i36,QHI,QHI:KO,5,Thamnolia subuliformis,2009,CTL,2,LFOLI,LICHEN,"69,58","138,87",73
705,i36.01,i36,QHI,QHI:KO,5,XXXotherherb:QHI ,2009,CTL,2,FORB,FORBSV,"69,58","138,87",73
706,i36.01,i36,QHI,QHI:KO,1,XXXLUZSP:QHI ,2009,CTL,2,RUSH,GRAMINOID,"69,58","138,87",73
707,i36.01,i36,QHI,QHI:KO,1,XXXothergram ,2009,CTL,2,GRAMU,GRAMINOID,"69,58","138,87",73
708,i36.01,i36,QHI,QHI:KO,2,Astragalus umbellatus,2009,CTL,2,FORB,FORBSV,"69,58","138,87",73
709,i36.01,i36,QHI,QHI:KO,30,Poa arctica,2009,CTL,1,GRASS,GRAMINOID,"69,58","138,87",73
710,i36.01,i36,QHI,QHI:KO,6,Astragalus umbellatus,2009,CTL,1,FORB,FORBSV,"69,58","138,87",73
711,i36.01,i36,QHI,QHI:KO,78,Dryas integrifolia,2009,CTL,1,SEVER,ESHRUB,"69,58","138,87",73
712,i36.01,i36,QHI,QHI:KO,42,XXXlitter ,2009,CTL,1,LITTER,LITTER,"69,58","138,87",73
713,i36.01,i36,QHI,QHI:KO,9,XXXotherherb:QHI ,2009,CTL,1,FORB,FORBSV,"69,58","138,87",73
714,i36.01,i36,QHI,QHI:KO,21,Salix arctica,2009,CTL,1,SDECI,DSHRUB,"69,58","138,87",73
715,i36.01,i36,QHI,QHI:KO,19,XXXothermoss ,2009,CTL,1,MOSSU,MOSS,"69,58","138,87",73
716,i36.01,i36,QHI,QHI:KO,5,XXXfeces ,2009,CTL,1,DUNG,DUNG,"69,58","138,87",73
717,i36.01,i36,QHI,QHI:KO,4,XXXothergram ,2009,CTL,1,GRAMU,GRAMINOID,"69,58","138,87",73
718,i36.01,i36,QHI,QHI:KO,11,XXXcarex:QHI ,2009,CTL,1,SEDGE,GRAMINOID,"69,58","138,87",73
719,i36.01,i36,QHI,QHI:KO,3,XXXcetraria:QHI ,2009,CTL,1,LFOLI,LICHEN,"69,58","138,87",73
720,i36.01,i36,QHI,QHI:KO,1,Stellaria longipes,2009,CTL,1,FORB,FORBSV,"69,58","138,87",73
721,i36.01,i36,QHI,QHI:KO,2,XXXcladonia:QHI ,2009,CTL,1,LFOLI,LICHEN,"69,58","138,87",73
722,i36.01,i36,QHI,QHI:KO,1,Dactylina arctica,2009,CTL,1,LFOLI,LICHEN,"69,58","138,87",73
723,i36.01,i36,QHI,QHI:KO,6,Thamnolia subuliformis,2009,CTL,1,LFOLI,LICHEN,"69,58","138,87",73
724,i36.01,i36,QHI,QHI:KO,2,XXXpeltigera:QHI ,2009,CTL,1,LFOLI,LICHEN,"69,58","138,87",73
725,i36.01,i36,QHI,QHI:KO,3,Cetraria islandica,2009,CTL,1,LFOLI,LICHEN,"69,58","138,87",73
726,i36.01,i36,QHI,QHI:KO,1,XXXLUZSP:QHI ,2009,CTL,1,RUSH,GRAMINOID,"69,58","138,87",73
727,i36.01,i36,QHI,QHI:KO,9,XXXbareground ,2009,CTL,1,SOIL,SOIL,"69,58","138,87",73
728,i36.01,i36,QHI,QHI:KO,1,Senecio atropurpureus,2009,CTL,1,FORB,FORBSV,"69,58","138,87",73
729,i36.01,i36,QHI,QHI:KO,3,XXXcrustous:QHI ,2009,CTL,1,LCRUS,LICHEN,"69,58","138,87",73
730,i36.01,i36,QHI,QHI:KO,1,Pedicularis sudetica,2009,CTL,1,FORB,FORBSV,"69,58","138,87",73
731,i36.01,i36,QHI,QHI:KO,2,Cetraria cucculata,2009,CTL,1,LFOLI,LICHEN,"69,58","138,87",73
732,i36.01,i36,QHI,QHI:KO,1,Polygonum viviparum,2009,CTL,1,FORB,FORBSV,"69,58","138,87",73
733,i36.02,i36,QHI,QHI:HE,96,Eriophorum vaginatum,2014,CTL,1,SEDGE,GRAMINOID,"69,58","138,86",76
734,i36.02,i36,QHI,QHI:HE,19,XXXothermoss ,2014,CTL,1,MOSSU,MOSS,"69,58","138,86",76
735,i36.02,i36,QHI,QHI:HE,1,XXXLUZSP:QHI ,2014,CTL,1,RUSH,GRAMINOID,"69,58","138,86",76
736,i36.02,i36,QHI,QHI:HE,96,XXXlitter ,2014,CTL,1,LITTER,LITTER,"69,58","138,86",76
737,i36.02,i36,QHI,QHI:HE,21,Salix pulchra,2014,CTL,1,SDECI,DSHRUB,"69,58","138,86",76
738,i36.02,i36,QHI,QHI:HE,3,Poa arctica,2014,CTL,1,GRASS,GRAMINOID,"69,58","138,86",76
739,i36.02,i36,QHI,QHI:HE,7,Polygonum bistorta,2014,CTL,1,FORB,FORBSV,"69,58","138,86",76
740,i36.02,i36,QHI,QHI:HE,5,Saussurea angustifolia,2014,CTL,1,FORB,FORBSV,"69,58","138,86",76
741,i36.02,i36,QHI,QHI:HE,9,Salix phlebophylla,2014,CTL,1,SDECI,DSHRUB,"69,58","138,86",76
742,i36.02,i36,QHI,QHI:HE,5,Arctagrostis latifolia,2014,CTL,1,GRASS,GRAMINOID,"69,58","138,86",76
743,i36.02,i36,QHI,QHI:HE,4,XXXotherherb:QHI ,2014,CTL,1,FORB,FORBSV,"69,58","138,86",76
744,i36.02,i36,QHI,QHI:HE,6,Salix reticulata,2014,CTL,1,SHRUBU,SHRUBU,"69,58","138,86",76
745,i36.02,i36,QHI,QHI:HE,1,Alectoria ochroleuca,2014,CTL,1,LFOLI,LICHEN,"69,58","138,86",76
746,i36.02,i36,QHI,QHI:HE,3,XXXpeltigera:QHI ,2014,CTL,1,LFOLI,LICHEN,"69,58","138,86",76
747,i36.02,i36,QHI,QHI:HE,2,Festuca baffinensis,2014,CTL,1,SEDGE,GRAMINOID,"69,58","138,86",76
748,i36.02,i36,QHI,QHI:HE,9,XXXpeltigera:QHI ,2014,CTL,2,LFOLI,LICHEN,"69,58","138,86",76
749,i36.02,i36,QHI,QHI:HE,42,Salix pulchra,2014,CTL,2,SDECI,DSHRUB,"69,58","138,86",76
750,i36.02,i36,QHI,QHI:HE,2,Alectoria ochroleuca,2014,CTL,2,LFOLI,LICHEN,"69,58","138,86",76
751,i36.02,i36,QHI,QHI:HE,6,Dryas integrifolia,2014,CTL,2,SEVER,ESHRUB,"69,58","138,86",76
752,i36.02,i36,QHI,QHI:HE,12,Thamnolia subuliformis,2014,CTL,2,LFOLI,LICHEN,"69,58","138,86",76
753,i36.02,i36,QHI,QHI:HE,89,XXXlitter ,2014,CTL,2,LITTER,LITTER,"69,58","138,86",76
754,i36.02,i36,QHI,QHI:HE,4,XXXotherherb:QHI ,2014,CTL,2,FORB,FORBSV,"69,58","138,86",76
755,i36.02,i36,QHI,QHI:HE,75,Eriophorum vaginatum,2014,CTL,2,SEDGE,GRAMINOID,"69,58","138,86",76
756,i36.02,i36,QHI,QHI:HE,8,Polygonum bistorta,2014,CTL,2,FORB,FORBSV,"69,58","138,86",76
757,i36.02,i36,QHI,QHI:HE,20,XXXothermoss ,2014,CTL,2,MOSSU,MOSS,"69,58","138,86",76
758,i36.02,i36,QHI,QHI:HE,1,Saussurea angustifolia,2014,CTL,2,FORB,FORBSV,"69,58","138,86",76
759,i36.02,i36,QHI,QHI:HE,14,Salix reticulata,2014,CTL,2,SHRUBU,SHRUBU,"69,58","138,86",76
760,i36.02,i36,QHI,QHI:HE,19,Arctagrostis latifolia,2014,CTL,2,GRASS,GRAMINOID,"69,58","138,86",76
761,i36.02,i36,QHI,QHI:HE,4,XXXcarex:QHI ,2014,CTL,2,SEDGE,GRAMINOID,"69,58","138,86",76
762,i36.02,i36,QHI,QHI:HE,3,XXXcrustous:QHI ,2014,CTL,2,LCRUS,LICHEN,"69,58","138,86",76
763,i36.02,i36,QHI,QHI:HE,4,Stellaria longipes,2014,CTL,2,FORB,FORBSV,"69,58","138,86",76
764,i36.02,i36,QHI,QHI:HE,1,Pedicularis capitata,2014,CTL,2,FORB,FORBSV,"69,58","138,86",76
765,i36.02,i36,QHI,QHI:HE,3,Cetraria cucculata,2014,CTL,2,LFOLI,LICHEN,"69,58","138,86",76
766,i36.02,i36,QHI,QHI:HE,1,Astragalus umbellatus,2014,CTL,2,FORB,FORBSV,"69,58","138,86",76
767,i36.02,i36,QHI,QHI:HE,4,XXXfeces ,2014,CTL,2,DUNG,DUNG,"69,58","138,86",76
768,i36.02,i36,QHI,QHI:HE,3,Cardamine digitalis,2014,CTL,2,FORB,FORBSV,"69,58","138,86",76
769,i36.02,i36,QHI,QHI:HE,1,Cladina mitis,2014,CTL,2,LFOLI,LICHEN,"69,58","138,86",76
770,i36.02,i36,QHI,QHI:HE,7,XXXbareground ,2014,CTL,2,SOIL,SOIL,"69,58","138,86",76
771,i36.02,i36,QHI,QHI:HE,1,XXXLUZSP:QHI ,2014,CTL,2,RUSH,GRAMINOID,"69,58","138,86",76
772,i36.02,i36,QHI,QHI:HE,4,Salix phlebophylla,2014,CTL,2,SDECI,DSHRUB,"69,58","138,86",76
773,i36.02,i36,QHI,QHI:HE,2,Hierochloe alpine,2014,CTL,2,GRASS,GRAMINOID,"69,58","138,86",76
774,i36.02,i36,QHI,QHI:HE,1,Festuca baffinensis,2014,CTL,2,SEDGE,GRAMINOID,"69,58","138,86",76
775,i36.02,i36,QHI,QHI:HE,1,XXXotherlichen:QHI ,2014,CTL,2,LICHENU,LICHEN,"69,58","138,86",76
776,i36.02,i36,QHI,QHI:HE,7,Arctagrostis latifolia,2014,CTL,3,GRASS,GRAMINOID,"69,58","138,86",76
777,i36.02,i36,QHI,QHI:HE,19,Salix pulchra,2014,CTL,3,SDECI,DSHRUB,"69,58","138,86",76
778,i36.02,i36,QHI,QHI:HE,4,Poa arctica,2014,CTL,3,GRASS,GRAMINOID,"69,58","138,86",76
779,i36.02,i36,QHI,QHI:HE,95,XXXlitter ,2014,CTL,3,LITTER,LITTER,"69,58","138,86",76
780,i36.02,i36,QHI,QHI:HE,89,Eriophorum vaginatum,2014,CTL,3,SEDGE,GRAMINOID,"69,58","138,86",76
781,i36.02,i36,QHI,QHI:HE,10,Salix reticulata,2014,CTL,3,SHRUBU,SHRUBU,"69,58","138,86",76
782,i36.02,i36,QHI,QHI:HE,16,Pyrola grandiflora,2014,CTL,3,FORB,FORBSV,"69,58","138,86",76
783,i36.02,i36,QHI,QHI:HE,1,Lagotis glauca,2014,CTL,3,FORB,FORBSV,"69,58","138,86",76
784,i36.02,i36,QHI,QHI:HE,6,XXXpeltigera:QHI ,2014,CTL,3,LFOLI,LICHEN,"69,58","138,86",76
785,i36.02,i36,QHI,QHI:HE,5,Stellaria longipes,2014,CTL,3,FORB,FORBSV,"69,58","138,86",76
786,i36.02,i36,QHI,QHI:HE,31,XXXothermoss ,2014,CTL,3,MOSSU,MOSS,"69,58","138,86",76
787,i36.02,i36,QHI,QHI:HE,21,Eriophorum angustifolium,2014,CTL,3,SEDGE,GRAMINOID,"69,58","138,86",76
788,i36.02,i36,QHI,QHI:HE,1,Cardamine digitalis,2014,CTL,3,FORB,FORBSV,"69,58","138,86",76
789,i36.02,i36,QHI,QHI:HE,1,XXXotherherb:QHI ,2014,CTL,3,FORB,FORBSV,"69,58","138,86",76
790,i36.02,i36,QHI,QHI:HE,3,Cetraria cucculata,2014,CTL,3,LFOLI,LICHEN,"69,58","138,86",76
791,i36.02,i36,QHI,QHI:HE,1,Polygonum bistorta,2014,CTL,3,FORB,FORBSV,"69,58","138,86",76
792,i36.02,i36,QHI,QHI:HE,2,Festuca baffinensis,2014,CTL,3,SEDGE,GRAMINOID,"69,58","138,86",76
793,i36.02,i36,QHI,QHI:HE,1,Hierochloe alpine,2014,CTL,3,GRASS,GRAMINOID,"69,58","138,86",76
794,i36.02,i36,QHI,QHI:HE,2,Salix phlebophylla,2014,CTL,3,SDECI,DSHRUB,"69,58","138,86",76
795,i36.02,i36,QHI,QHI:HE,1,Thamnolia subuliformis,2014,CTL,3,LFOLI,LICHEN,"69,58","138,86",76
796,i36.02,i36,QHI,QHI:HE,8.1,Poa arctica,2014,CTL,4,GRASS,GRAMINOID,"69,58","138,86",76
797,i36.02,i36,QHI,QHI:HE,43.4,Salix pulchra,2014,CTL,4,SDECI,DSHRUB,"69,58","138,86",76
798,i36.02,i36,QHI,QHI:HE,50.5,XXXcarex:QHI ,2014,CTL,4,SEDGE,GRAMINOID,"69,58","138,86",76
799,i36.02,i36,QHI,QHI:HE,49.5,XXXothermoss ,2014,CTL,4,MOSSU,MOSS,"69,58","138,86",76
800,i36.02,i36,QHI,QHI:HE,89.9,XXXlitter ,2014,CTL,4,LITTER,LITTER,"69,58","138,86",76
801,i36.02,i36,QHI,QHI:HE,68.7,Eriophorum vaginatum,2014,CTL,4,SEDGE,GRAMINOID,"69,58","138,86",76
802,i36.02,i36,QHI,QHI:HE,2,Stellaria longipes,2014,CTL,4,FORB,FORBSV,"69,58","138,86",76
803,i36.02,i36,QHI,QHI:HE,9.1,Arctagrostis latifolia,2014,CTL,4,GRASS,GRAMINOID,"69,58","138,86",76
804,i36.02,i36,QHI,QHI:HE,9.1,Salix reticulata,2014,CTL,4,SHRUBU,SHRUBU,"69,58","138,86",76
805,i36.02,i36,QHI,QHI:HE,8.1,XXXpeltigera:QHI ,2014,CTL,4,LFOLI,LICHEN,"69,58","138,86",76
806,i36.02,i36,QHI,QHI:HE,6.1,Festuca baffinensis,2014,CTL,4,SEDGE,GRAMINOID,"69,58","138,86",76
807,i36.02,i36,QHI,QHI:HE,5.1,Cetraria cucculata,2014,CTL,4,LFOLI,LICHEN,"69,58","138,86",76
808,i36.02,i36,QHI,QHI:HE,2,Pedicularis capitata,2014,CTL,4,FORB,FORBSV,"69,58","138,86",76
809,i36.02,i36,QHI,QHI:HE,1,XXXotherlichen:QHI ,2014,CTL,4,LICHENU,LICHEN,"69,58","138,86",76
810,i36.02,i36,QHI,QHI:HE,5.1,XXXotherherb:QHI ,2014,CTL,4,FORB,FORBSV,"69,58","138,86",76
811,i36.02,i36,QHI,QHI:HE,1,XXXcrustous:QHI ,2014,CTL,4,LCRUS,LICHEN,"69,58","138,86",76
812,i36.02,i36,QHI,QHI:HE,1,XXXLUZSP:QHI ,2014,CTL,4,RUSH,GRAMINOID,"69,58","138,86",76
813,i36.02,i36,QHI,QHI:HE,8.1,Dryas integrifolia,2014,CTL,4,SEVER,ESHRUB,"69,58","138,86",76
814,i36.02,i36,QHI,QHI:HE,1,Cetraria islandica,2014,CTL,4,LFOLI,LICHEN,"69,58","138,86",76
815,i36.02,i36,QHI,QHI:HE,1,Alectoria ochroleuca,2014,CTL,4,LFOLI,LICHEN,"69,58","138,86",76
816,i36.02,i36,QHI,QHI:HE,1,Polygonum bistorta,2014,CTL,4,FORB,FORBSV,"69,58","138,86",76
817,i36.02,i36,QHI,QHI:HE,1,Thamnolia subuliformis,2014,CTL,4,LFOLI,LICHEN,"69,58","138,86",76
818,i36.02,i36,QHI,QHI:HE,1,Salix phlebophylla,2014,CTL,4,SDECI,DSHRUB,"69,58","138,86",76
819,i36.02,i36,QHI,QHI:HE,1,Saxifraga nelsoniana,2014,CTL,4,FORB,FORBSV,"69,58","138,86",76
820,i36.02,i36,QHI,QHI:HE,91.4,XXXlitter ,2014,CTL,5,LITTER,LITTER,"69,58","138,86",76
821,i36.02,i36,QHI,QHI:HE,27.2,Salix pulchra,2014,CTL,5,SDECI,DSHRUB,"69,58","138,86",76
822,i36.02,i36,QHI,QHI:HE,92.6,Eriophorum vaginatum,2014,CTL,5,SEDGE,GRAMINOID,"69,58","138,86",76
823,i36.02,i36,QHI,QHI:HE,6.2,Festuca baffinensis,2014,CTL,5,SEDGE,GRAMINOID,"69,58","138,86",76
824,i36.02,i36,QHI,QHI:HE,1.2,Cardamine digitalis,2014,CTL,5,FORB,FORBSV,"69,58","138,86",76
825,i36.02,i36,QHI,QHI:HE,14.8,XXXcarex:QHI ,2014,CTL,5,SEDGE,GRAMINOID,"69,58","138,86",76
826,i36.02,i36,QHI,QHI:HE,3.7,Salix reticulata,2014,CTL,5,SHRUBU,SHRUBU,"69,58","138,86",76
827,i36.02,i36,QHI,QHI:HE,1.2,Poa arctica,2014,CTL,5,GRASS,GRAMINOID,"69,58","138,86",76
828,i36.02,i36,QHI,QHI:HE,2.5,XXXotherherb:QHI ,2014,CTL,5,FORB,FORBSV,"69,58","138,86",76
829,i36.02,i36,QHI,QHI:HE,35.8,XXXothermoss ,2014,CTL,5,MOSSU,MOSS,"69,58","138,86",76
830,i36.02,i36,QHI,QHI:HE,12.3,Arctagrostis latifolia,2014,CTL,5,GRASS,GRAMINOID,"69,58","138,86",76
831,i36.02,i36,QHI,QHI:HE,7.4,XXXpeltigera:QHI ,2014,CTL,5,LFOLI,LICHEN,"69,58","138,86",76
832,i36.02,i36,QHI,QHI:HE,1.2,Polygonum bistorta,2014,CTL,5,FORB,FORBSV,"69,58","138,86",76
833,i36.02,i36,QHI,QHI:HE,2.5,Stellaria longipes,2014,CTL,5,FORB,FORBSV,"69,58","138,86",76
834,i36.02,i36,QHI,QHI:HE,1.2,Hierochloe alpine,2014,CTL,5,GRASS,GRAMINOID,"69,58","138,86",76
835,i36.02,i36,QHI,QHI:HE,2.5,Cetraria cucculata,2014,CTL,5,LFOLI,LICHEN,"69,58","138,86",76
836,i36.02,i36,QHI,QHI:HE,3.7,Dryas integrifolia,2014,CTL,5,SEVER,ESHRUB,"69,58","138,86",76
837,i36.02,i36,QHI,QHI:HE,7.4,Salix phlebophylla,2014,CTL,5,SDECI,DSHRUB,"69,58","138,86",76
838,i36.02,i36,QHI,QHI:HE,1.2,Saxifraga nelsoniana,2014,CTL,5,FORB,FORBSV,"69,58","138,86",76
839,i36.02,i36,QHI,QHI:HE,1.2,XXXLUZSP:QHI ,2014,CTL,5,RUSH,GRAMINOID,"69,58","138,86",76
840,i36.02,i36,QHI,QHI:HE,83,Eriophorum vaginatum,2014,CTL,6,SEDGE,GRAMINOID,"69,58","138,86",76
841,i36.02,i36,QHI,QHI:HE,26,XXXcarex:QHI ,2014,CTL,6,SEDGE,GRAMINOID,"69,58","138,86",76
842,i36.02,i36,QHI,QHI:HE,59,XXXothermoss ,2014,CTL,6,MOSSU,MOSS,"69,58","138,86",76
843,i36.02,i36,QHI,QHI:HE,68,XXXlitter ,2014,CTL,6,LITTER,LITTER,"69,58","138,86",76
844,i36.02,i36,QHI,QHI:HE,22,Arctagrostis latifolia,2014,CTL,6,GRASS,GRAMINOID,"69,58","138,86",76
845,i36.02,i36,QHI,QHI:HE,48,Salix pulchra,2014,CTL,6,SDECI,DSHRUB,"69,58","138,86",76
846,i36.02,i36,QHI,QHI:HE,7,Festuca baffinensis,2014,CTL,6,SEDGE,GRAMINOID,"69,58","138,86",76
847,i36.02,i36,QHI,QHI:HE,4,Poa arctica,2014,CTL,6,GRASS,GRAMINOID,"69,58","138,86",76
848,i36.02,i36,QHI,QHI:HE,1,Cetraria islandica,2014,CTL,6,LFOLI,LICHEN,"69,58","138,86",76
849,i36.02,i36,QHI,QHI:HE,2,XXXotherherb:QHI ,2014,CTL,6,FORB,FORBSV,"69,58","138,86",76
850,i36.02,i36,QHI,QHI:HE,6,XXXpeltigera:QHI ,2014,CTL,6,LFOLI,LICHEN,"69,58","138,86",76
851,i36.02,i36,QHI,QHI:HE,1,Salix reticulata,2014,CTL,6,SHRUBU,SHRUBU,"69,58","138,86",76
852,i36.02,i36,QHI,QHI:HE,2,Polygonum viviparum,2014,CTL,6,FORB,FORBSV,"69,58","138,86",76
